TransactionID,CustomerID,ProductID,QuantityPurchased,TransactionDate,Price
2142,517,116,1,2023-03-31,80.45
2143,773,48,3,2023-03-31,27.7
2144,54,10,4,2023-03-31,57.39
2145,47,99,4,2023-03-31,44.37
2146,727,11,1,2023-03-31,58.55
2147,689,85,2,2023-03-31,99.81
2148,521,149,1,2023-03-31,92.64
2149,99,173,1,2023-03-31,74.83
2150,20,135,4,2023-03-31,16.89
2151,890,192,4,2023-03-31,42.85
2152,753,126,2,2023-03-31,15.19
2153,573,64,2,2023-03-31,31.05
2154,891,2,1,2023-03-31,81.6
2155,490,76,3,2023-03-31,94.25
2156,419,121,1,2023-03-31,59.81
2157,690,42,2,2023-03-31,82.72
2158,850,54,3,2023-03-31,82.01
2159,62,75,4,2023-03-31,96.74
2160,145,16,2,2023-03-31,87.93
2161,216,18,2,2023-04-01,99.35
2162,3,187,3,2023-04-01,84.34
2163,160,90,2,2023-04-01,39.33
2164,739,144,2,2023-04-01,30.49
2165,998,6,2,2023-04-01,91.73
2166,781,185,2,2023-04-01,90.8
2167,120,108,2,2023-04-01,24.61
2168,893,175,2,2023-04-01,28.05
2169,89,48,2,2023-04-01,27.7
2170,329,42,2,2023-04-01,82.72
2171,580,76,4,2023-04-01,94.25
2172,910,188,2,2023-04-01,36.22
2173,357,77,4,2023-04-01,86.32
2174,610,132,4,2023-04-01,12.98
2175,267,130,1,2023-04-01,57.27
2176,617,59,1,2023-04-01,51.94
2177,952,155,4,2023-04-01,38.72
2178,323,27,4,2023-04-01,65.77
2179,635,79,2,2023-04-01,50.42
2180,988,72,1,2023-04-01,46.64
2181,541,7,3,2023-04-01,58.2
2182,649,191,1,2023-04-01,48.47
2183,195,111,4,2023-04-01,85.44
2184,921,119,4,2023-04-01,90.33
2185,738,174,2,2023-04-02,84.7
2186,332,63,2,2023-04-02,65.49
2187,170,124,1,2023-04-02,97.86
2188,521,12,2,2023-04-02,87.46
2189,463,141,3,2023-04-02,85.04
2190,40,43,3,2023-04-02,33.47
2191,537,17,2,2023-04-02,94.5
2192,261,63,3,2023-04-02,65.49
2193,395,120,3,2023-04-02,30.43
2194,955,36,1,2023-04-02,99.46
2195,226,8,3,2023-04-02,87.2
2196,984,69,4,2023-04-02,77.71
2197,124,90,4,2023-04-02,39.33
2198,975,36,1,2023-04-02,99.46
2199,38,28,2,2023-04-02,92.56
2200,328,118,1,2023-04-02,14.55
2201,251,93,2,2023-04-02,29.67
2202,901,175,2,2023-04-02,28.05
2203,176,76,2,2023-04-02,94.25
2204,602,101,2,2023-04-02,16.85
2205,914,158,2,2023-04-02,22.27
2206,454,151,1,2023-04-02,78.87
2207,37,144,2,2023-04-02,30.49
2208,316,14,3,2023-04-02,31.64
2209,688,71,3,2023-04-03,53.74
2210,973,180,2,2023-04-03,94.76
2211,796,124,3,2023-04-03,97.86
2212,965,125,4,2023-04-03,53.93
2213,973,37,1,2023-04-03,58.92
2214,593,29,1,2023-04-03,51.74
2215,114,195,2,2023-04-03,71.6
2216,40,143,2,2023-04-03,60.78
2217,301,175,4,2023-04-03,28.05
2218,224,174,2,2023-04-03,84.7
2219,318,180,3,2023-04-03,94.76
2220,349,19,4,2023-04-03,96.33
2221,115,106,3,2023-04-03,99.41
2222,698,21,1,2023-04-03,14.29
2223,323,64,3,2023-04-03,31.05
2224,568,165,1,2023-04-03,46.15
2225,40,27,3,2023-04-03,65.77
2226,866,55,1,2023-04-03,67.76
2227,40,29,2,2023-04-03,51.74
2228,859,148,3,2023-04-03,67.98
2229,973,25,1,2023-04-03,90.34
2230,749,70,3,2023-04-03,43.77
2231,289,63,4,2023-04-03,65.49
2232,262,164,2,2023-04-03,10.36
2233,216,130,1,2023-04-04,57.27
2234,147,150,4,2023-04-04,44.32
2235,336,16,3,2023-04-04,87.93
2236,168,146,4,2023-04-04,11.09
2237,92,197,3,2023-04-04,23.76
2238,353,182,2,2023-04-04,30.83
2239,571,100,4,2023-04-04,68.85
2240,571,30,2,2023-04-04,19.32
2241,816,45,1,2023-04-04,34.44
2242,681,19,3,2023-04-04,96.33
2243,781,34,3,2023-04-04,49.48
2244,363,141,2,2023-04-04,85.04
2245,557,171,2,2023-04-04,69.05
2246,345,62,1,2023-04-04,26.43
2247,693,118,4,2023-04-04,14.55
2248,170,100,3,2023-04-04,68.85
2249,356,22,3,2023-04-04,23.28
2250,191,180,1,2023-04-04,94.76
2251,667,180,1,2023-04-04,94.76
2252,422,111,2,2023-04-04,85.44
2253,700,164,2,2023-04-04,10.36
2254,7,73,4,2023-04-04,68.55
2255,133,147,1,2023-04-04,53.98
2256,747,38,4,2023-04-04,52.63
2257,557,70,1,2023-04-05,43.77
2258,826,116,3,2023-04-05,80.45
2259,761,79,1,2023-04-05,50.42
2260,31,185,1,2023-04-05,90.8
2261,535,148,3,2023-04-05,67.98
2262,426,9,1,2023-04-05,15.23
2263,394,32,4,2023-04-05,43.82
2264,672,132,2,2023-04-05,12.98
2265,363,50,2,2023-04-05,67.71
2266,437,82,4,2023-04-05,72.65
2267,670,5,3,2023-04-05,17.97
2268,551,148,1,2023-04-05,67.98
2269,927,87,4,2023-04-05,84.97
2270,82,126,2,2023-04-05,15.19
2271,356,75,2,2023-04-05,96.74
2272,258,165,4,2023-04-05,46.15
2273,718,22,2,2023-04-05,23.28
2274,589,186,4,2023-04-05,23.46
2275,989,68,2,2023-04-05,42.59
2276,524,44,4,2023-04-05,81.93
2277,295,34,1,2023-04-05,49.48
2278,962,77,1,2023-04-05,86.32
2279,224,42,1,2023-04-05,82.72
2280,525,137,1,2023-04-05,45.43
2281,46,106,2,2023-04-06,99.41
2282,667,95,3,2023-04-06,45.29
2283,113,135,4,2023-04-06,16.89
2284,233,68,3,2023-04-06,42.59
2285,17,147,2,2023-04-06,53.98
2286,360,159,2,2023-04-06,17.42
2287,223,128,3,2023-04-06,62.76
2288,866,163,3,2023-04-06,50.61
2289,700,185,2,2023-04-06,90.8
2290,448,85,2,2023-04-06,99.81
2291,856,189,4,2023-04-06,82.77
2292,365,159,1,2023-04-06,17.42
2293,675,83,1,2023-04-06,90.16
2294,326,95,4,2023-04-06,45.29
2295,467,181,3,2023-04-06,69.0
2296,414,32,2,2023-04-06,43.82
2297,455,66,3,2023-04-06,10.05
2298,586,187,1,2023-04-06,84.34
2299,233,116,1,2023-04-06,80.45
2300,224,138,3,2023-04-06,34.54
2301,994,130,1,2023-04-06,57.27
2302,831,194,2,2023-04-06,57.65
2303,412,60,4,2023-04-06,67.3
2304,572,17,3,2023-04-06,94.5
2305,335,96,2,2023-04-07,99.06
2306,222,144,2,2023-04-07,30.49
2307,37,16,1,2023-04-07,87.93
2308,989,46,2,2023-04-07,12.99
2309,278,167,3,2023-04-07,66.2
2310,196,159,2,2023-04-07,17.42
2311,916,107,4,2023-04-07,72.89
2312,864,88,2,2023-04-07,72.79
2313,484,129,2,2023-04-07,72.93
2314,242,139,4,2023-04-07,10.3
2315,324,119,2,2023-04-07,90.33
2316,731,85,2,2023-04-07,99.81
2317,192,4,1,2023-04-07,22.06
2318,17,71,3,2023-04-07,53.74
2319,524,154,1,2023-04-07,45.85
2320,918,111,3,2023-04-07,85.44
2321,401,50,4,2023-04-07,67.71
2322,906,140,4,2023-04-07,74.78
2323,886,95,4,2023-04-07,45.29
2324,705,92,3,2023-04-07,91.03
2325,22,65,3,2023-04-07,17.19
2326,474,47,3,2023-04-07,56.53
2327,120,181,4,2023-04-07,69.0
2328,210,106,3,2023-04-07,99.41
2329,306,199,2,2023-04-08,27.62
2330,270,130,1,2023-04-08,57.27
2331,704,106,4,2023-04-08,99.41
2332,687,24,1,2023-04-08,84.69
2333,285,4,2,2023-04-08,22.06
2334,716,108,3,2023-04-08,24.61
2335,676,19,1,2023-04-08,96.33
2336,763,154,2,2023-04-08,45.85
2337,227,40,2,2023-04-08,24.03
2338,948,50,1,2023-04-08,67.71
2339,381,171,4,2023-04-08,69.05
2340,460,75,1,2023-04-08,96.74
2341,7,195,4,2023-04-08,71.6
2342,29,12,3,2023-04-08,87.46
2343,907,195,4,2023-04-08,71.6
2344,33,27,3,2023-04-08,65.77
2345,646,113,1,2023-04-08,30.98
2346,879,182,3,2023-04-08,30.83
2347,79,194,2,2023-04-08,57.65
2348,928,49,3,2023-04-08,78.21
2349,947,144,4,2023-04-08,30.49
2350,459,130,4,2023-04-08,57.27
2351,570,60,4,2023-04-08,67.3
2352,983,182,3,2023-04-08,30.83
2353,538,30,4,2023-04-09,19.32
2354,482,84,4,2023-04-09,74.47
2355,430,166,2,2023-04-09,26.81
2356,738,28,3,2023-04-09,92.56
2357,285,25,2,2023-04-09,90.34
2358,516,96,4,2023-04-09,99.06
2359,977,125,4,2023-04-09,53.93
2360,99,10,4,2023-04-09,57.39
2361,397,188,3,2023-04-09,36.22
2362,489,42,1,2023-04-09,82.72
2363,39,40,4,2023-04-09,24.03
2364,271,77,4,2023-04-09,86.32
2365,887,105,4,2023-04-09,16.09
2366,797,118,4,2023-04-09,14.55
2367,157,42,3,2023-04-09,82.72
2368,75,47,1,2023-04-09,56.53
2369,884,165,1,2023-04-09,46.15
2370,800,22,1,2023-04-09,23.28
2371,130,185,4,2023-04-09,90.8
2372,687,107,4,2023-04-09,72.89
2373,974,27,1,2023-04-09,65.77
2374,84,41,1,2023-04-09,27.03
2375,22,80,4,2023-04-09,58.28
2376,459,162,4,2023-04-09,87.55
2377,539,160,2,2023-04-10,85.88
2378,707,89,2,2023-04-10,72.22
2379,849,66,2,2023-04-10,10.05
2380,382,12,1,2023-04-10,87.46
2381,748,168,3,2023-04-10,71.14
2382,440,73,4,2023-04-10,68.55
2383,604,76,2,2023-04-10,94.25
2384,989,90,3,2023-04-10,39.33
2385,21,10,4,2023-04-10,57.39
2386,303,96,3,2023-04-10,99.06
2387,976,176,1,2023-04-10,90.0
2388,869,20,1,2023-04-10,10.53
2389,955,39,1,2023-04-10,95.92
2390,84,60,2,2023-04-10,67.3
2391,774,66,4,2023-04-10,10.05
2392,659,65,1,2023-04-10,17.19
2393,953,179,2,2023-04-10,85.91
2394,453,124,2,2023-04-10,97.86
2395,387,164,2,2023-04-10,10.36
2396,507,152,2,2023-04-10,63.79
2397,257,155,1,2023-04-10,38.72
2398,570,130,2,2023-04-10,57.27
2399,892,159,1,2023-04-10,17.42
2400,934,57,1,2023-04-10,84.9
2401,527,78,2,2023-04-11,92.83
2402,162,194,1,2023-04-11,57.65
2403,957,29,4,2023-04-11,51.74
2404,163,15,4,2023-04-11,46.59
2405,832,12,3,2023-04-11,87.46
2406,793,101,4,2023-04-11,16.85
2407,792,156,1,2023-04-11,89.84
2408,524,84,1,2023-04-11,74.47
2409,786,125,4,2023-04-11,53.93
2410,271,103,2,2023-04-11,93.81
2411,492,24,2,2023-04-11,84.69
2412,208,149,1,2023-04-11,92.64
2413,539,138,2,2023-04-11,34.54
2414,584,110,3,2023-04-11,25.42
2415,60,78,3,2023-04-11,92.83
2416,430,101,4,2023-04-11,16.85
2417,985,146,4,2023-04-11,11.09
2418,657,142,2,2023-04-11,45.55
2419,605,162,1,2023-04-11,87.55
2420,309,128,4,2023-04-11,62.76
2421,520,58,3,2023-04-11,61.64
2422,591,76,4,2023-04-11,94.25
2423,27,150,4,2023-04-11,44.32
2424,686,198,3,2023-04-11,86.03
2425,562,36,1,2023-04-12,99.46
2426,199,173,4,2023-04-12,74.83
2427,387,164,4,2023-04-12,10.36
2428,349,22,4,2023-04-12,23.28
2429,960,127,2,2023-04-12,94.35
2430,940,80,4,2023-04-12,58.28
2431,693,189,3,2023-04-12,82.77
2432,536,100,1,2023-04-12,68.85
2433,828,184,1,2023-04-12,51.99
2434,378,96,3,2023-04-12,99.06
2435,899,161,2,2023-04-12,10.95
2436,916,173,3,2023-04-12,74.83
2437,558,164,1,2023-04-12,10.36
2438,527,148,3,2023-04-12,67.98
2439,153,18,2,2023-04-12,99.35
2440,734,38,1,2023-04-12,52.63
2441,206,195,2,2023-04-12,71.6
2442,455,151,3,2023-04-12,78.87
2443,273,109,4,2023-04-12,11.12
2444,894,123,3,2023-04-12,25.18
2445,236,144,2,2023-04-12,30.49
2446,852,187,3,2023-04-12,84.34
2447,740,197,4,2023-04-12,23.76
2448,521,196,2,2023-04-12,66.05
2449,678,149,3,2023-04-13,92.64
2450,944,104,2,2023-04-13,86.53
2451,956,198,2,2023-04-13,86.03
2452,831,140,1,2023-04-13,74.78
2453,726,144,1,2023-04-13,30.49
2454,501,81,2,2023-04-13,76.79
2455,117,87,3,2023-04-13,84.97
2456,386,142,3,2023-04-13,45.55
2457,344,61,3,2023-04-13,36.82
2458,584,199,4,2023-04-13,27.62
2459,395,46,2,2023-04-13,12.99
2460,64,32,2,2023-04-13,43.82
2461,717,15,4,2023-04-13,46.59
2462,721,44,2,2023-04-13,81.93
2463,72,145,2,2023-04-13,66.0
2464,789,169,4,2023-04-13,53.88
2465,274,54,1,2023-04-13,82.01
2466,990,44,2,2023-04-13,81.93
2467,320,98,4,2023-04-13,30.55
2468,338,5,3,2023-04-13,17.97
2469,366,109,1,2023-04-13,11.12
2470,495,27,3,2023-04-13,65.77
2471,607,116,2,2023-04-13,80.45
2472,166,87,1,2023-04-13,84.97
2473,544,104,4,2023-04-14,86.53
2474,11,123,2,2023-04-14,25.18
2475,301,79,4,2023-04-14,50.42
2476,729,43,1,2023-04-14,33.47
2477,801,97,3,2023-04-14,53.09
2478,102,31,2,2023-04-14,51.2
2479,425,99,2,2023-04-14,44.37
2480,392,17,4,2023-04-14,94.5
2481,779,83,1,2023-04-14,90.16
2482,214,110,4,2023-04-14,25.42
2483,691,182,1,2023-04-14,30.83
2484,88,190,2,2023-04-14,92.82
2485,553,32,1,2023-04-14,43.82
2486,401,168,2,2023-04-14,71.14
2487,588,141,1,2023-04-14,85.04
2488,889,35,3,2023-04-14,11.56
2489,46,133,1,2023-04-14,34.15
2490,672,29,3,2023-04-14,51.74
2491,463,70,1,2023-04-14,43.77
2492,592,153,1,2023-04-14,93.43
2493,310,95,4,2023-04-14,45.29
2494,86,22,4,2023-04-14,23.28
2495,92,194,2,2023-04-14,57.65
2496,660,173,4,2023-04-14,74.83
2497,673,69,1,2023-04-15,77.71
2498,714,89,4,2023-04-15,72.22
2499,936,72,1,2023-04-15,46.64
2500,928,129,3,2023-04-15,72.93
2501,242,172,1,2023-04-15,85.78
2502,865,87,2,2023-04-15,84.97
2503,2,96,3,2023-04-15,99.06
2504,225,75,2,2023-04-15,96.74
2505,801,167,2,2023-04-15,66.2
2506,745,54,2,2023-04-15,82.01
2507,973,88,4,2023-04-15,72.79
2508,926,157,2,2023-04-15,14.43
2509,929,54,3,2023-04-15,82.01
2510,589,16,1,2023-04-15,87.93
2511,116,99,2,2023-04-15,44.37
2512,666,20,3,2023-04-15,10.53
2513,918,46,2,2023-04-15,12.99
2514,103,195,1,2023-04-15,71.6
2515,194,193,3,2023-04-15,82.2
2516,166,127,3,2023-04-15,94.35
2517,871,58,1,2023-04-15,61.64
2518,90,181,3,2023-04-15,69.0
2519,686,111,1,2023-04-15,85.44
2520,122,129,3,2023-04-15,72.93
2521,143,81,3,2023-04-16,76.79
2522,994,194,1,2023-04-16,57.65
2523,106,157,1,2023-04-16,14.43
2524,887,84,3,2023-04-16,74.47
2525,428,70,3,2023-04-16,43.77
2526,305,8,1,2023-04-16,87.2
2527,872,29,4,2023-04-16,51.74
2528,971,112,1,2023-04-16,11.95
2529,317,179,3,2023-04-16,85.91
2530,963,161,3,2023-04-16,10.95
2531,635,131,3,2023-04-16,85.13
2532,902,188,1,2023-04-16,36.22
2533,9,163,3,2023-04-16,50.61
2534,774,197,4,2023-04-16,23.76
2535,73,108,2,2023-04-16,24.61
2536,359,109,4,2023-04-16,11.12
2537,223,20,1,2023-04-16,10.53
2538,416,73,3,2023-04-16,68.55
2539,553,167,1,2023-04-16,66.2
2540,370,4,2,2023-04-16,22.06
2541,716,19,1,2023-04-16,96.33
2542,264,102,3,2023-04-16,64.32
2543,840,173,2,2023-04-16,74.83
2544,690,171,2,2023-04-16,69.05
2545,860,141,3,2023-04-17,85.04
2546,318,141,3,2023-04-17,85.04
2547,84,188,3,2023-04-17,36.22
2548,318,185,1,2023-04-17,90.8
2549,111,86,4,2023-04-17,41.37
2550,251,52,1,2023-04-17,80.47
2551,383,111,1,2023-04-17,85.44
2552,7,181,4,2023-04-17,69.0
2553,459,109,3,2023-04-17,11.12
2554,84,86,3,2023-04-17,41.37
2555,208,43,4,2023-04-17,33.47
2556,900,200,4,2023-04-17,93.91
2557,390,200,1,2023-04-17,93.91
2558,314,42,2,2023-04-17,82.72
2559,22,90,4,2023-04-17,39.33
2560,410,115,1,2023-04-17,62.75
2561,895,26,2,2023-04-17,26.82
2562,515,151,3,2023-04-17,78.87
2563,127,43,3,2023-04-17,33.47
2564,809,77,1,2023-04-17,86.32
2565,700,156,1,2023-04-17,89.84
2566,874,137,4,2023-04-17,45.43
2567,14,20,3,2023-04-17,10.53
2568,971,184,1,2023-04-17,51.99
2569,978,39,3,2023-04-18,95.92
2570,12,179,3,2023-04-18,85.91
2571,87,12,4,2023-04-18,87.46
2572,524,183,2,2023-04-18,32.66
2573,909,11,4,2023-04-18,58.55
2574,537,154,1,2023-04-18,45.85
2575,301,42,4,2023-04-18,82.72
2576,243,155,4,2023-04-18,38.72
2577,122,11,3,2023-04-18,58.55
2578,147,38,4,2023-04-18,52.63
2579,567,98,1,2023-04-18,30.55
2580,750,171,2,2023-04-18,69.05
2581,356,19,4,2023-04-18,96.33
2582,685,192,4,2023-04-18,42.85
2583,904,134,2,2023-04-18,52.27
2584,733,174,1,2023-04-18,84.7
2585,631,116,1,2023-04-18,80.45
2586,309,113,4,2023-04-18,30.98
2587,695,170,3,2023-04-18,13.65
2588,288,65,4,2023-04-18,17.19
2589,307,99,2,2023-04-18,44.37
2590,812,72,2,2023-04-18,46.64
2591,594,187,2,2023-04-18,84.34
2592,966,52,4,2023-04-18,80.47
2593,914,118,4,2023-04-19,14.55
2594,723,175,1,2023-04-19,28.05
2595,662,120,3,2023-04-19,30.43
2596,549,7,4,2023-04-19,58.2
2597,352,11,1,2023-04-19,58.55
2598,312,103,4,2023-04-19,93.81
2599,873,61,1,2023-04-19,36.82
2600,59,68,1,2023-04-19,42.59
2601,643,153,3,2023-04-19,93.43
2602,924,140,4,2023-04-19,74.78
2603,714,154,1,2023-04-19,45.85
2604,755,102,2,2023-04-19,64.32
2605,35,110,2,2023-04-19,25.42
2606,445,140,2,2023-04-19,74.78
2607,93,171,3,2023-04-19,69.05
2608,950,51,1,2023-04-19,9312.0
2609,959,117,3,2023-04-19,77.15
2610,207,165,4,2023-04-19,46.15
2611,353,46,4,2023-04-19,12.99
2612,903,53,1,2023-04-19,26.27
2613,332,88,2,2023-04-19,72.79
2614,817,121,1,2023-04-19,59.81
2615,862,13,1,2023-04-19,18.78
2616,725,89,1,2023-04-19,72.22
2617,159,125,3,2023-04-20,53.93
2618,954,118,4,2023-04-20,14.55
2619,957,54,1,2023-04-20,82.01
2620,24,185,1,2023-04-20,90.8
2621,404,116,1,2023-04-20,80.45
2622,805,118,3,2023-04-20,14.55
2623,516,4,3,2023-04-20,22.06
2624,732,75,3,2023-04-20,96.74
2625,364,49,1,2023-04-20,78.21
2626,382,7,2,2023-04-20,58.2
2627,532,110,2,2023-04-20,25.42
2628,956,122,2,2023-04-20,67.99
2629,152,11,4,2023-04-20,58.55
2630,562,92,1,2023-04-20,91.03
2631,689,182,2,2023-04-20,30.83
2632,947,173,2,2023-04-20,74.83
2633,608,23,2,2023-04-20,41.4
2634,617,28,1,2023-04-20,92.56
2635,420,111,2,2023-04-20,85.44
2636,250,57,2,2023-04-20,84.9
2637,117,26,1,2023-04-20,26.82
2638,866,153,4,2023-04-20,93.43
2639,512,54,3,2023-04-20,82.01
2640,740,29,2,2023-04-20,51.74
2641,578,97,3,2023-04-21,53.09
2642,335,164,4,2023-04-21,10.36
2643,418,14,4,2023-04-21,31.64
2644,932,78,2,2023-04-21,92.83
2645,774,35,1,2023-04-21,11.56
2646,295,30,4,2023-04-21,19.32
2647,938,92,3,2023-04-21,91.03
2648,755,17,3,2023-04-21,94.5
2649,371,195,3,2023-04-21,71.6
2650,186,158,3,2023-04-21,22.27
2651,246,93,4,2023-04-21,29.67
2652,637,173,2,2023-04-21,74.83
2653,268,79,2,2023-04-21,50.42
2654,643,110,3,2023-04-21,25.42
2655,237,179,2,2023-04-21,85.91
2656,530,102,3,2023-04-21,64.32
2657,552,106,3,2023-04-21,99.41
2658,21,47,1,2023-04-21,56.53
2659,911,181,4,2023-04-21,69.0
2660,737,64,4,2023-04-21,31.05
2661,867,166,3,2023-04-21,26.81
2662,794,64,4,2023-04-21,31.05
2663,520,87,2,2023-04-21,84.97
2664,100,7,3,2023-04-21,58.2
2665,752,22,1,2023-04-22,23.28
2666,478,81,2,2023-04-22,76.79
2667,599,169,1,2023-04-22,53.88
2668,298,74,1,2023-04-22,42.05
2669,940,138,4,2023-04-22,34.54
2670,526,185,4,2023-04-22,90.8
2671,334,135,3,2023-04-22,16.89
2672,2,125,4,2023-04-22,53.93
2673,375,50,1,2023-04-22,67.71
2674,293,52,1,2023-04-22,80.47
2675,837,161,2,2023-04-22,10.95
2676,934,1,1,2023-04-22,46.11
2677,553,181,3,2023-04-22,69.0
2678,318,188,3,2023-04-22,36.22
2679,502,162,4,2023-04-22,87.55
2680,828,4,4,2023-04-22,22.06
2681,381,145,4,2023-04-22,66.0
2682,623,132,3,2023-04-22,12.98
2683,14,171,1,2023-04-22,69.05
2684,504,4,4,2023-04-22,22.06
2685,231,1,2,2023-04-22,46.11
2686,985,71,4,2023-04-22,53.74
2687,84,178,3,2023-04-22,11.21
2688,130,189,4,2023-04-22,82.77
2689,743,35,1,2023-04-23,11.56
2690,838,8,4,2023-04-23,87.2
2691,145,152,3,2023-04-23,63.79
2692,891,36,3,2023-04-23,99.46
2693,857,178,2,2023-04-23,11.21
2694,28,123,3,2023-04-23,25.18
2695,66,43,2,2023-04-23,33.47
2696,163,27,1,2023-04-23,65.77
2697,229,32,3,2023-04-23,43.82
2698,261,78,4,2023-04-23,92.83
2699,449,121,1,2023-04-23,59.81
2700,424,146,4,2023-04-23,11.09
2701,460,156,4,2023-04-23,89.84
2702,952,157,4,2023-04-23,14.43
2703,676,16,1,2023-04-23,87.93
2704,301,99,1,2023-04-23,44.37
2705,919,47,3,2023-04-23,56.53
2706,303,187,4,2023-04-23,84.34
2707,287,31,2,2023-04-23,51.2
2708,395,4,3,2023-04-23,22.06
2709,10,165,1,2023-04-23,46.15
2710,707,17,2,2023-04-23,94.5
2711,630,39,1,2023-04-23,95.92
2712,270,48,2,2023-04-23,27.7
2713,592,174,3,2023-04-24,84.7
2714,970,176,2,2023-04-24,90.0
2715,605,39,3,2023-04-24,95.92
2716,778,132,1,2023-04-24,12.98
2717,844,30,2,2023-04-24,19.32
2718,862,158,4,2023-04-24,22.27
2719,361,22,4,2023-04-24,23.28
2720,257,66,1,2023-04-24,10.05
2721,133,108,2,2023-04-24,24.61
2722,276,12,4,2023-04-24,87.46
2723,776,36,3,2023-04-24,99.46
2724,683,18,2,2023-04-24,99.35
2725,972,90,2,2023-04-24,39.33
2726,513,181,4,2023-04-24,69.0
2727,313,199,3,2023-04-24,27.62
2728,576,1,3,2023-04-24,46.11
2729,886,127,3,2023-04-24,94.35
2730,980,186,2,2023-04-24,23.46
2731,284,90,1,2023-04-24,39.33
2732,121,87,2,2023-04-24,84.97
2733,107,90,2,2023-04-24,39.33
2734,933,134,4,2023-04-24,52.27
2735,687,70,1,2023-04-24,43.77
2736,997,44,3,2023-04-24,81.93
2737,204,200,4,2023-04-25,93.91
2738,165,152,2,2023-04-25,63.79
2739,305,86,1,2023-04-25,41.37
2740,497,19,3,2023-04-25,96.33
2741,632,101,3,2023-04-25,16.85
2742,556,146,2,2023-04-25,11.09
2743,824,95,3,2023-04-25,45.29
2744,156,101,3,2023-04-25,16.85
2745,367,30,1,2023-04-25,19.32
2746,719,170,4,2023-04-25,13.65
2747,902,33,1,2023-04-25,61.99
2748,620,12,4,2023-04-25,87.46
2749,251,118,4,2023-04-25,14.55
2750,957,94,4,2023-04-25,66.29
2751,916,155,3,2023-04-25,38.72
2752,882,167,1,2023-04-25,66.2
2753,334,137,3,2023-04-25,45.43
2754,642,149,2,2023-04-25,92.64
2755,969,76,1,2023-04-25,94.25
2756,511,29,4,2023-04-25,51.74
2757,293,161,3,2023-04-25,10.95
2758,20,190,3,2023-04-25,92.82
2759,282,117,1,2023-04-25,77.15
2760,797,15,1,2023-04-25,46.59
2761,1,2,4,2023-04-26,81.6
2762,119,180,4,2023-04-26,94.76
2763,35,117,2,2023-04-26,77.15
2764,198,172,4,2023-04-26,85.78
2765,485,182,3,2023-04-26,30.83
2766,757,18,2,2023-04-26,99.35
2767,59,3,2,2023-04-26,78.72
2768,837,135,2,2023-04-26,16.89
2769,161,171,1,2023-04-26,69.05
2770,691,166,4,2023-04-26,26.81
2771,206,165,2,2023-04-26,46.15
2772,12,186,1,2023-04-26,23.46
2773,490,161,1,2023-04-26,10.95
2774,276,108,2,2023-04-26,24.61
2775,693,187,2,2023-04-26,84.34
2776,242,95,3,2023-04-26,45.29
2777,216,122,2,2023-04-26,67.99
2778,251,11,3,2023-04-26,58.55
2779,811,68,2,2023-04-26,42.59
2780,126,123,2,2023-04-26,25.18
2781,994,196,4,2023-04-26,66.05
2782,217,113,2,2023-04-26,30.98
2783,306,98,2,2023-04-26,30.55
2784,797,93,3,2023-04-26,29.67
2785,185,22,3,2023-04-27,23.28
2786,39,194,4,2023-04-27,57.65
2787,223,172,2,2023-04-27,85.78
2788,184,127,2,2023-04-27,94.35
2789,495,134,3,2023-04-27,52.27
2790,427,170,1,2023-04-27,13.65
2791,178,25,1,2023-04-27,90.34
2792,919,185,1,2023-04-27,90.8
2793,428,85,3,2023-04-27,99.81
2794,294,55,3,2023-04-27,67.76
2795,852,144,1,2023-04-27,30.49
2796,151,95,1,2023-04-27,45.29
2797,384,142,2,2023-04-27,45.55
2798,638,167,3,2023-04-27,66.2
2799,813,156,3,2023-04-27,89.84
2800,308,179,1,2023-04-27,85.91
2801,336,119,1,2023-04-27,90.33
2802,946,177,4,2023-04-27,39.0
2803,746,9,3,2023-04-27,15.23
2804,892,186,4,2023-04-27,23.46
2805,375,173,2,2023-04-27,74.83
2806,8,150,4,2023-04-27,44.32
2807,341,160,1,2023-04-27,85.88
2808,129,197,3,2023-04-27,23.76
2809,776,197,3,2023-04-28,23.76
2810,669,42,4,2023-04-28,82.72
2811,352,53,4,2023-04-28,26.27
2812,358,187,2,2023-04-28,84.34
2813,517,74,2,2023-04-28,42.05
2814,495,39,1,2023-04-28,95.92
2815,86,122,1,2023-04-28,67.99
2816,175,15,1,2023-04-28,46.59
2817,802,199,4,2023-04-28,27.62
2818,193,157,4,2023-04-28,14.43
2819,311,123,3,2023-04-28,25.18
2820,119,111,1,2023-04-28,85.44
2821,218,131,4,2023-04-28,85.13
2822,427,83,3,2023-04-28,90.16
2823,970,10,1,2023-04-28,57.39
2824,414,92,2,2023-04-28,91.03
2825,114,29,2,2023-04-28,51.74
2826,978,35,4,2023-04-28,11.56
2827,145,6,3,2023-04-28,91.73
2828,538,140,2,2023-04-28,74.78
2829,648,111,3,2023-04-28,85.44
2830,303,38,3,2023-04-28,52.63
2831,744,77,2,2023-04-28,86.32
2832,881,93,3,2023-04-28,29.67
2833,588,147,2,2023-04-29,53.98
2834,987,67,4,2023-04-29,64.75
2835,840,136,1,2023-04-29,73.53
2836,345,8,1,2023-04-29,87.2
2837,814,122,4,2023-04-29,67.99
2838,964,84,2,2023-04-29,74.47
2839,801,175,2,2023-04-29,28.05
